title,site_url,description,publication_icon,nsfw,categories,member_count,show_member_count,mrr,show_mrr,ghost_rank,featured,feature_image,text_color,bg_color,accent_color,lang,created_at,mrr_members_rank,mrr_members_diff_rank,updated_at,showIframe,objectID
The Daily Eudemon,https://thedailyeudemon.com/,Edifying yet entertaining blogging since 2004,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1667069124095-TDE%20Cover%20Image%206.12.2022.jpg?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,794815,False,,,,#b6992f,en,1667069124,0,0,1706879113,True,1682cda3-926b-43bf-9a10-31db4df51b5f
Critical Fallibilism,https://criticalfallibilism.com/,Philosophy and Rationality Articles,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1680461118851-smaller-favicon.png?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,1385489,False,,,,#FF1A75,en,1677867300,0,0,1700131323,False,9c22f470-a835-4afa-937a-f8c1fec7a3c0
The Stoic Handbook,https://www.stoichandbook.co/,"Modern, practical breakdowns of the best ideas in ancient Stoicism. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1664002792254-stoichandbook.PNG?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,4312842,False,,,,#981aff,en,1661151861,0,0,1703070889,True,392f806c-6536-406a-98af-a98c16ad084d
PsychologyWarriors.com,https://www.psychologywarriors.com/,Empowering Men's Mental Awareness and Health,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1694993003305-david%20vs%20lion.jpg?width=75&height=75&resize=contain,True,['philosophy'],0,False,,False,10000000,False,,,,#000000,en,1694993005,0,0,1694992421,True,deab96a6-2fac-49fe-b4f2-7e1df227b580
Richard Naren Ing,https://www.richardning.com/,"Welcome to my creative writing space where I share poetry, short stories and philosophy bites!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1681542038808-Richard-Logo-2.png?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,10000000,False,,,,#1e6238,en,1669699807,0,0,1703591760,True,c60669e6-2e04-46fc-8931-355a48d0a3b8
Your Mind Is Controlled,https://mindcontrol.digitalpress.blog/,"Explore mind control, unlock your freedom, and delve into the depths of the human psyche with us.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1700247947528-Photoleap_24_03_2023_20_21_34_NRaJw.jpg?width=75&height=75&resize=contain,True,['philosophy'],0,False,,False,10000000,False,,,,#FF1A75,en,1700247948,0,0,1701066584,True,1b6c09d9-76f0-4103-8a40-732f7a3aedbb
The Questioner,https://www.thequestioner.org/,"Analysis, ideation and discourse at the intersection of truth, uncertainty, belief and society.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1683542577205-the-questioner-icon-1.svg?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,10000000,False,,,,#cdb035,en,1683542578,0,0,1697397503,True,06299dbf-aa09-449b-935e-e2e964940e1d
DrHalkk,https://drhalkk.ghost.io/,Future,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706147057768-IMG_8648.jpeg?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,10500000,False,,,,#ff1a75,en,1706147059,0,0,1706147148,True,fc0cf672-8a2c-4c3c-a673-d6a152cca844
Signaling GateWays,https://sgws.ghost.io/,Signaling gateways ,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1677032856530-223BBBCE-B79F-402D-9DAE-F17E083F2C8D.png?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,10500000,False,,,,#000000,en,1675523709,0,0,1706781647,True,a2b89354-44c7-4f2e-81b3-b36b713b5286
Inspired Beyond Control,https://inspired-beyond-control.ghost.io/,Everyone gets knocked down. But Champions refuse to stay down.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705175686275-Scene3_cinematograph_of_a_pro_wrestler_holding_up_his_championship-squareicon.png?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,10500000,False,,,,#ffd700,en,1705175687,0,0,1704926118,True,4cf87f14-5197-4485-8783-8d3fcb6a28b1
Vulgar Advice,https://www.vulgaradvice.com/,The weekly newsletter that helps you get your shit together.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701573454553-Vulgar-Advice-Logo---1--2.png?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,10500000,False,,,,#fd6739,en,1701573455,0,0,1700615669,True,40633461-9003-41d7-b44d-a22073e37ec3
Rolling with Sisyphus,https://rollingwithsisyphus.me/,"Talking about life, death and everything ontological. Subscribe to share the boulder. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701510525481-HW-PNG--1-.png?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,11500000,False,,,,#BA922B,en,1701510527,0,0,1701510327,True,e99c591a-6550-4a07-a8f3-d51eee9c5a75
Vijay Prema - The Mindful Technologist,https://vijayprema.com/,The intersection of Spirit and Tech,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705864816197-cybermonk-icon.png?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,14004434,False,,,,#283c42,en,1668812186,0,0,1702069428,False,b149deb6-e4c1-42d4-a224-4b68779f3b45
Cambia le tue Abitudini,https://www.cambialetueabitudini.com/,Sblocca e Trasforma il Tuo Potenziale Illimitato,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704779983130-Progetto-senza-titolo-1.png?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,16958259,False,,,,#ffa500,it,1704779984,0,0,1704690045,True,fe18e800-a3e1-4211-b557-f959d4484d11
Cosmic Waves,https://blog.sean.cm/,"Surfing the mysteries of reality: lucid dreams, out of body experiences, non-human intelligence, and the strange world around us.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1692051335300-Screen-Shot-2023-08-14-at-3.41.31-PM.png?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,128656603,False,,,,#18b84e,en,1692051337,0,0,1706739531,True,a42ff187-8557-45bc-aa2b-a3e58ea12132
Thabang Tseboho,https://thabang.blog/,"My mission in life is to inspire and equip, myself and others, with the tools and ideas for living a life of intention.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1666076819277-profile_pic_a1C_icon-1.ico?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,140149210,False,,,,#e9e911,en,1666076820,0,0,1706079617,False,1b8c6f8d-8b2a-4783-9d04-44b2ac385d60
Bene Homini,https://www.benehomini.com/,Strengthening humanity through empathy. ,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1666046501315-Screen-Shot-2021-01-24-at-12.57.16-PM.png?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,154256552,False,,,,#15171A,en,1666046502,0,0,1698584091,True,63900cb1-b01a-4cfa-8337-1aea215cb67b
I D E A,https://idea.ghost.io/,¿Qué piensas?,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704282762101-logo-1.png?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,163835088,False,,,,#ffb400,es,1677507628,0,0,1706599350,True,68aa80e2-aa1e-456b-9be9-c738ab514d93
The Times of Snow,https://godricsnow.com/,"On Life, Universe and the Little Things",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706597722264-Atomic%20Snow%20logo.png?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,178066052,False,,,,#012555,en,1690440632,0,0,1706454779,False,36db85f0-3e53-4823-b5a5-9c2f95c2e0eb
Joshua Kuebler,https://blog.joshuakuebler.com/,"Joshua Kuebler, 100% Disabled USMC Combat Veteran | Writing on Aesthetics, Philosophy & Mysticism",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1692142180972-JWKSquare.jpeg?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,225502149,False,,,,#1A72AD,en,1692142182,0,0,1693418487,True,f3204cb3-61d5-44e3-8b05-a6b57fc6bf76
Being a Polymath,https://www.beingapolymath.com/,Dedicated to life long learning,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1689993727996-BAP-1.png?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,368713216,False,,,,#59138b,en,1689993729,0,0,1701994919,True,288cf4d9-9e7f-4b1a-a453-a4755630f1c0
Jamie Morales,https://www.jamiemorales.com/,Personal and technical insights on thinking differently.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1664903257231-jamiemorales.com-logo-7.png?width=75&height=75&resize=contain,False,['philosophy'],0,False,,False,370935906,False,,,,#000000,en,1664164200,0,0,1664971200,True,dd50b8cd-d803-4e96-be60-b5d56b25969a
